,GEOID,PredictedImports2017,ActualImports2017
95,5027,0.0010030899314820993,0.0
96,5029,0.0010030899314820993,0.0
97,5031,0.0010030899314820993,0.0
98,5033,0.0010030899314820993,0.0
99,5035,0.0010030899314820993,0.0
100,5037,0.0010030899314820993,0.0
101,5039,0.0010030899314820993,0.0
102,5041,0.0010030899314820993,0.0
103,5043,0.0010030899314820993,0.0
104,5045,0.013129414401378643,0.0
105,5047,0.0010030899314820993,0.0
106,5049,0.0010030899314820993,0.0
107,5051,0.0010030899314820993,0.0
108,5053,0.0010030899314820993,0.0
109,5055,0.0010030899314820993,0.0
110,5057,0.0010030899314820993,0.0
111,5059,0.0010030899314820993,0.0
112,5061,0.0010030899314820993,0.0
113,5063,0.0010030899314820993,0.0
114,5065,0.0010030899314820993,0.0
115,5067,0.0010030899314820993,0.0
116,5069,0.0010030899314820993,0.0
117,5071,0.0010030899314820993,0.0
118,5073,0.0010030899314820993,0.0
119,5075,0.0010030899314820993,0.0
120,5077,0.0010030899314820993,0.0
121,5079,0.0010030899314820993,0.0
122,5081,0.0010030899314820993,0.0
123,5083,0.0010030899314820993,0.0
124,5085,0.0010030899314820993,0.0
125,5087,0.0010030899314820993,0.0
126,5089,0.0010030899314820993,0.0
127,5091,0.0010030899314820993,0.0
128,5093,0.0010030899314820993,0.0
129,5095,0.0010030899314820993,0.0
130,5097,0.0010030899314820993,0.0
131,5099,0.0010030899314820993,0.0
132,5101,0.0010030899314820993,0.0
133,5103,0.0010030899314820993,0.0
134,5105,0.0010030899314820993,0.0
135,5107,0.0010030899314820993,0.0
136,5109,0.0010030899314820993,0.0
137,5111,0.0010030899314820993,0.0
138,5113,0.0010030899314820993,0.0
139,5115,0.0010030899314820993,0.0
140,5117,0.0010030899314820993,0.0
141,5119,0.417364962692191,0.0
142,5121,0.0010030899314820993,0.0
143,5123,0.0010030899314820993,0.0
144,5125,0.0010030899314820993,0.0
145,5127,0.0010030899314820993,0.0
146,5129,0.0010030899314820993,0.0
147,5131,0.0010030899314820993,0.0
148,5133,0.0010030899314820993,0.0
149,5135,0.0010030899314820993,0.0
150,5137,0.0010030899314820993,0.0
151,5139,0.0010030899314820993,0.0
152,5141,0.0010030899314820993,0.0
153,5143,0.06889637487700552,0.0
154,5145,0.0010030899314820993,0.0
155,5147,0.0010030899314820993,0.0
156,5149,0.0010030899314820993,0.0
157,6001,16.54822793197378,0.0
158,6003,0.0010030899314820993,0.0
159,6005,0.0010030899314820993,0.0
160,6007,0.013129414401378643,0.0
161,6009,0.0010030899314820993,0.0
162,6011,0.0077742615645934095,0.0
163,6013,7.567939030552683,0.0
164,6015,0.0010030899314820993,0.0
165,6017,1.722896924949715,0.0
166,6019,1.366888267097463,0.0
167,6021,0.0010030899314820993,0.0
168,6023,0.013129414401378643,0.0
169,6025,0.17477197972078415,0.0
170,6027,0.0017742615645934077,0.0
171,6029,0.21641668835798047,0.0
172,6031,0.1731886463874508,0.0
173,6033,0.0010030899314820993,0.0
174,6035,0.0010030899314820993,0.0
175,6037,26.32393335816288,0.0
176,6039,0.0010030899314820993,0.0
177,6041,2.480958737624856,0.0
178,6043,0.0010030899314820993,0.0
179,6045,0.0010030899314820993,0.0
180,6047,0.07990300416695612,0.0
181,6049,0.0010030899314820993,0.0
182,6051,0.0023131748413498035,0.0
183,6053,0.1494728485753245,0.0
184,6055,0.013129414401378643,0.0
185,6057,0.013129414401378643,0.0
186,6059,17.67447011315498,0.0
187,6061,0.2580230973231032,0.0
188,6063,0.0010030899314820993,0.0
189,6065,5.847606583108368,0.0
190,6067,7.704950883744933,0.0
191,6069,0.0010030899314820993,0.0
192,6071,9.796422935421184,0.0
193,6073,17.38240373732349,0.0
194,6075,11.13584628113714,0.0
195,6077,0.22292373061150159,0.0
196,6079,0.19294363565513656,0.0
197,6081,7.947952128933847,0.0
198,6083,0.3155575902676305,0.0
199,6085,15.57678351760112,0.0
200,6087,0.14749793263808458,0.0
201,6089,0.013129414401378643,0.0
202,6091,0.0010030899314820993,0.0
203,6093,0.0010030899314820993,0.0
204,6095,0.14129128438114105,0.0
205,6097,0.7031759935462963,0.0
206,6099,0.08173286103434897,0.0
207,6101,0.006488547278879125,0.0
208,6103,0.0010030899314820993,0.0
209,6105,0.0010030899314820993,0.0
210,6107,0.013129414401378643,0.0
211,6109,0.0010030899314820993,0.0
212,6111,5.579823353909539,0.0
213,6113,0.19614644719402377,0.0
214,6115,0.0010030899314820993,0.0
215,8001,0.1650419074836334,0.0
216,8003,0.0010030899314820993,0.0
217,8005,4.882851386704271,8.0
218,8007,0.0010030899314820993,0.0
219,8009,0.0010030899314820993,0.0
220,8011,0.0010030899314820993,0.0
221,8013,3.1766634382141348,0.0
222,8014,0.016211411417154882,0.0
223,8015,0.0010030899314820993,0.0
224,8017,0.0010030899314820993,0.0
225,8019,0.008307657626847677,0.0
226,8021,0.0010030899314820993,0.0
227,8023,0.0010030899314820993,0.0
228,8025,0.0010030899314820993,0.0
229,8027,0.0010030899314820993,0.0
230,8029,0.0010030899314820993,0.0
231,8031,7.068343431810726,6.0
232,8033,0.0010030899314820993,0.0
233,8035,2.269697812091272,0.0
234,8037,0.0023131748413498035,0.0
235,8039,0.0010030899314820993,0.0
236,8041,3.7430163916703485,0.0
237,8043,0.0010030899314820993,0.0
238,8045,0.0010030899314820993,0.0
239,8047,0.0023131748413498035,0.0
240,8049,0.0023131748413498035,0.0
241,8051,0.0023131748413498035,0.0
242,8053,0.0010030899314820993,0.0
243,8055,0.0010030899314820993,0.0
244,8057,0.0010030899314820993,0.0
245,8059,3.411873695054218,0.0
246,8061,0.0010030899314820993,0.0
247,8063,0.0010030899314820993,0.0
248,8065,0.0023131748413498035,0.0
249,8067,0.0010012750494494314,0.0
250,8069,0.9771673656325127,0.0
251,8071,0.0010030899314820993,0.0
252,8073,0.0010030899314820993,0.0
253,8075,0.0010030899314820993,0.0
254,8077,0.013129414401378643,0.0
255,8079,0.015993869429845712,0.0
256,8081,0.0010030899314820993,0.0
257,8083,0.0010030899314820993,0.0
258,8085,0.0010030899314820993,0.0
259,8087,0.0010030899314820993,0.0
260,8089,0.0010030899314820993,0.0
261,8091,0.010283624991064073,0.0
262,8093,0.0010030899314820993,0.0
263,8095,0.0010030899314820993,0.0
264,8097,0.006665138472360346,0.0
265,8099,0.0010030899314820993,0.0
266,8101,0.013129414401378643,0.0
267,8103,0.0010030899314820993,0.0
268,8105,0.0010030899314820993,0.0
269,8107,0.004450514769704826,0.0
270,8109,0.0010030899314820993,0.0
271,8111,0.002490952619127582,0.0
272,8113,0.0023131748413498035,0.0
273,8115,0.0010030899314820993,0.0
274,8117,0.0023131748413498035,0.0
275,8119,0.0010030899314820993,0.0
276,8121,0.0010030899314820993,0.0
277,8123,0.013129414401378643,0.0
278,8125,0.0010030899314820993,0.0
279,9001,6.971526431074281,5.0
280,9003,7.241806705875419,10.0
281,9005,0.2621937607743711,0.0
282,9007,1.068523384158589,0.0
283,9009,7.606341099631726,7.0
284,9011,0.3123627181759967,0.0
285,9013,0.1034755567190621,0.0
286,9015,0.013129414401378643,0.0
287,10001,0.013129414401378643,0.0
288,10003,5.159563678945784,0.0
289,10005,0.06889637487700552,0.0
290,12001,0.1346162033464211,0.0
291,12003,0.0010030899314820993,0.0
292,12005,0.013129414401378643,0.0
293,12007,0.0010030899314820993,0.0
294,12009,1.2333426896130524,0.0
295,12011,10.359751249770389,8.0
296,12013,0.0010030899314820993,0.0
297,12015,0.013129414401378643,0.0
298,12017,0.0010030899314820993,0.0
299,12019,0.013129414401378643,0.0
300,12021,0.2675111040722907,0.0
301,12023,0.0010030899314820993,0.0
302,12027,0.0010030899314820993,0.0
303,12029,0.0010030899314820993,0.0
304,12031,4.618666499211068,0.0
305,12033,0.06889637487700552,0.0
306,12035,0.0010030899314820993,0.0
307,12037,0.0010030899314820993,0.0
308,12039,0.0010030899314820993,0.0
309,12041,0.0010030899314820993,0.0
310,12043,0.0010030899314820993,0.0
311,12045,0.0010030899314820993,0.0
312,12047,0.0010030899314820993,0.0
313,12049,0.0010030899314820993,0.0
314,12051,0.0010030899314820993,0.0
315,12053,0.013129414401378643,0.0
316,12055,0.0010030899314820993,0.0
317,12057,8.092581923305136,7.0
318,12059,0.0010030899314820993,0.0
319,12061,0.013129414401378643,0.0
320,12063,0.0010030899314820993,0.0
321,12065,0.0010030899314820993,0.0
322,12067,0.0010030899314820993,0.0
323,12069,0.11694763231228045,0.0
324,12071,1.3275458965705353,0.0
325,12073,0.9279003990912678,7.0
326,12075,0.0010030899314820993,0.0
327,12077,0.0010030899314820993,0.0
328,12079,0.0010030899314820993,0.0
329,12081,0.13293638836135588,0.0
330,12083,0.07585212708939484,0.0
331,12085,0.013129414401378643,0.0
332,12086,19.3370839796891,0.0
333,12087,0.0010030899314820993,0.0
334,12089,0.0010030899314820993,0.0
335,12091,0.013129414401378643,0.0
336,12093,0.0010030899314820993,0.0
337,12095,8.030544998318003,0.0
338,12097,0.013129414401378643,5.0
339,12099,8.339482145428988,5.0
340,12101,0.1493517103639424,0.0
341,12103,9.253519771950888,0.0
342,12105,0.15559526745438051,0.0
343,12107,0.0010030899314820993,0.0
344,12109,0.142749143624786,0.0
345,12111,0.013129414401378643,0.0
346,12113,0.013129414401378643,0.0
347,12115,1.66961202202237,0.0
348,12117,0.5043890219394828,0.0
349,12119,0.017242215885608717,0.0
350,12121,0.0010030899314820993,0.0
351,12123,0.0010030899314820993,0.0
352,12125,0.0010030899314820993,0.0
353,12127,0.14908144009367214,0.0
354,12129,0.0010030899314820993,0.0
355,12131,0.0010030899314820993,0.0
356,12133,0.0010030899314820993,0.0
357,13001,0.0010030899314820993,0.0
358,13003,0.0010030899314820993,0.0
359,13005,0.0010030899314820993,0.0
360,13007,0.0010030899314820993,0.0
361,13009,0.0010030899314820993,0.0
362,13011,0.0010030899314820993,0.0
363,13013,0.0010030899314820993,0.0
364,13015,0.0010030899314820993,0.0
365,13017,0.0010030899314820993,0.0
366,13019,0.0010030899314820993,0.0
367,13021,0.013129414401378643,0.0
368,13023,0.0010030899314820993,0.0
369,13025,0.0010030899314820993,0.0
370,13027,0.0010030899314820993,0.0
371,13029,0.0010030899314820993,0.0
372,13031,0.0010030899314820993,0.0
373,13033,0.0010030899314820993,0.0
374,13035,0.0010030899314820993,0.0
375,13037,0.0010030899314820993,0.0
376,13039,0.0010030899314820993,0.0
377,13043,0.0010030899314820993,0.0
378,13045,0.0010030899314820993,0.0
379,13047,0.0010030899314820993,0.0
380,13049,0.0010030899314820993,0.0
381,13051,0.20723450980203512,0.0
382,13053,0.0023131748413498035,0.0
383,13055,0.0010030899314820993,0.0
384,13057,0.06959812926297043,0.0
385,13059,0.013129414401378643,0.0
386,13061,0.0010030899314820993,0.0
387,13063,0.013129414401378643,5.0
388,13065,0.0010030899314820993,0.0
389,13067,9.647808311223804,8.0
390,13069,0.0010030899314820993,0.0
391,13071,0.0010030899314820993,0.0
392,13073,0.013129414401378643,0.0
393,13075,0.0010030899314820993,0.0
394,13077,0.013129414401378643,0.0
395,13079,0.0010030899314820993,0.0
396,13081,0.0010030899314820993,0.0
397,13083,0.0010030899314820993,0.0
398,13085,0.0010030899314820993,0.0
399,13087,0.0010030899314820993,0.0
400,13089,14.638214422034947,20.0
401,13091,0.0010030899314820993,0.0
402,13093,0.0010030899314820993,0.0
403,13095,0.0010030899314820993,0.0
404,13097,0.013129414401378643,0.0
405,13099,0.0010030899314820993,0.0
406,13101,0.0010030899314820993,0.0
407,13103,0.0010030899314820993,0.0
408,13105,0.0010030899314820993,0.0
409,13107,0.0010030899314820993,0.0
410,13109,0.0010030899314820993,0.0
411,13111,0.0010030899314820993,0.0
412,13113,0.013087758881895775,0.0
413,13115,0.0010030899314820993,0.0
414,13117,0.14599847127089197,0.0
415,13119,0.0010030899314820993,0.0
416,13121,9.82514346570905,6.0
417,13123,0.0010030899314820993,0.0
418,13125,0.0010030899314820993,0.0
419,13127,0.0010030899314820993,0.0
420,13129,0.0010030899314820993,0.0
421,13131,0.0010030899314820993,0.0
422,13133,0.0010030899314820993,0.0
423,13135,6.778788674305833,20.0
424,13137,0.0010030899314820993,0.0
425,13139,0.013129414401378643,0.0
426,13141,0.0010030899314820993,0.0
427,13143,0.0010030899314820993,0.0
428,13145,0.0010030899314820993,0.0
429,13147,0.0010030899314820993,0.0
430,13149,0.0010030899314820993,0.0
431,13151,0.013129414401378643,0.0
432,13153,0.013129414401378643,0.0
433,13155,0.0010030899314820993,0.0
434,13157,0.0010030899314820993,0.0
435,13159,0.0010030899314820993,0.0
436,13161,0.0010030899314820993,0.0
437,13163,0.0010030899314820993,0.0
438,13165,0.0010030899314820993,0.0
439,13167,0.0010030899314820993,0.0
440,13169,0.0010030899314820993,0.0
441,13171,0.0010030899314820993,0.0
442,13173,0.0010030899314820993,0.0
443,13175,0.0010030899314820993,0.0
444,13177,0.0010030899314820993,0.0
445,13179,0.0010030899314820993,0.0
446,13181,0.0010030899314820993,0.0
447,13183,0.0010030899314820993,0.0
448,13185,0.0010030899314820993,0.0
449,13187,0.0010030899314820993,0.0
450,13189,0.0010030899314820993,0.0
451,13191,0.0010030899314820993,0.0
452,13193,0.0010030899314820993,0.0
453,13195,0.0010030899314820993,0.0
454,13197,0.0010030899314820993,0.0
455,13199,0.0010030899314820993,0.0
456,13201,0.0010030899314820993,0.0
457,13205,0.0010030899314820993,0.0
458,13207,0.0010030899314820993,0.0
459,13209,0.0010030899314820993,0.0
460,13211,0.0010030899314820993,0.0
461,13213,0.0010030899314820993,0.0
462,13215,0.013129414401378643,0.0
463,13217,0.0010030899314820993,0.0
464,13219,0.0032121964196354983,0.0
465,13221,0.0010030899314820993,0.0
466,13223,0.013129414401378643,0.0
467,13225,0.0010030899314820993,0.0
468,13227,0.0010030899314820993,0.0
469,13229,0.0010030899314820993,0.0
470,13231,0.0010030899314820993,0.0
471,13233,0.0010030899314820993,0.0
472,13235,0.0010030899314820993,0.0
473,13237,0.0010030899314820993,0.0
474,13239,0.0010030899314820993,0.0
475,13241,0.0010030899314820993,0.0
476,13243,0.0010030899314820993,0.0
477,13245,0.013129414401378643,0.0
478,13247,0.0010030899314820993,0.0
479,13249,0.0010030899314820993,0.0
480,13251,0.0010030899314820993,0.0
481,13253,0.0010030899314820993,0.0
482,13255,0.0010030899314820993,0.0
483,13257,0.0010030899314820993,0.0
484,13259,0.0010030899314820993,0.0
485,13261,0.0010030899314820993,0.0
486,13263,0.0010030899314820993,0.0
487,13265,0.0010030899314820993,0.0
488,13267,0.0010030899314820993,0.0
489,13269,0.0010030899314820993,0.0
490,13271,0.0010030899314820993,0.0
491,13273,0.0010030899314820993,0.0
492,13275,0.0010030899314820993,0.0
493,13277,0.0010030899314820993,0.0
494,13279,0.0010030899314820993,0.0
495,13281,0.0010030899314820993,0.0
496,13283,0.0010030899314820993,0.0
497,13285,0.0010030899314820993,0.0
498,13287,0.0010030899314820993,0.0
499,13289,0.0010030899314820993,0.0
500,13291,0.0010030899314820993,0.0
501,13293,0.0010030899314820993,0.0
502,13295,0.0010030899314820993,0.0
503,13297,0.0010030899314820993,0.0
504,13299,0.0010030899314820993,0.0
505,13301,0.0010030899314820993,0.0
506,13303,0.0010030899314820993,0.0
507,13305,0.0010030899314820993,0.0
508,13307,0.0010030899314820993,0.0
509,13309,0.0010030899314820993,0.0
510,13311,0.0010030899314820993,0.0
511,13313,0.0010030899314820993,0.0
512,13315,0.0010030899314820993,0.0
513,13317,0.0010030899314820993,0.0
514,13319,0.0010030899314820993,0.0
515,13321,0.0010030899314820993,0.0
516,16001,0.3015571580925091,0.0
517,16003,0.0010030899314820993,0.0
518,16005,0.0010030899314820993,0.0
519,16007,0.0010030899314820993,0.0
520,16009,0.0010030899314820993,0.0
521,16011,0.0010030899314820993,0.0
522,16013,0.002490952619127582,0.0
523,16015,0.0010030899314820993,0.0
524,16017,0.0010030899314820993,0.0
525,16019,0.0010030899314820993,0.0
526,16021,0.0010030899314820993,0.0
527,16023,0.0010030899314820993,0.0
528,16025,0.0010030899314820993,0.0
529,16027,0.0010030899314820993,0.0
530,16029,0.0010030899314820993,0.0
531,16031,0.0010030899314820993,0.0
532,16033,0.0010030899314820993,0.0
533,16035,0.0010030899314820993,0.0
534,16037,0.0010030899314820993,0.0
535,16039,0.0010030899314820993,0.0
536,16041,0.0010030899314820993,0.0
537,16043,0.0010030899314820993,0.0
538,16045,0.0010030899314820993,0.0
539,16047,0.0010030899314820993,0.0
540,16049,0.0010030899314820993,0.0
541,16051,0.0010030899314820993,0.0
542,16053,0.0010030899314820993,0.0
543,16055,0.013129414401378643,0.0
544,16057,0.0010030899314820993,0.0
545,16059,0.0010030899314820993,0.0
546,16061,0.0010030899314820993,0.0
547,16063,0.0010030899314820993,0.0
548,16065,0.0010030899314820993,0.0
549,16067,0.0010030899314820993,0.0
550,16069,0.0010030899314820993,0.0
551,16071,0.0010030899314820993,0.0
552,16073,0.0010030899314820993,0.0
553,16075,0.0010030899314820993,0.0
554,16077,0.0010030899314820993,0.0
555,16079,0.0010030899314820993,0.0
556,16081,0.0010030899314820993,0.0
557,16083,0.0010030899314820993,0.0
558,16085,0.0010030899314820993,0.0
559,16087,0.0010030899314820993,0.0
560,17001,0.0010030899314820993,0.0
561,17003,0.0010030899314820993,0.0
562,17005,0.0010030899314820993,0.0
563,17007,0.0010030899314820993,0.0
564,17009,0.0010030899314820993,0.0
565,17011,0.0010030899314820993,0.0
566,17013,0.0010030899314820993,0.0
567,17015,0.0010030899314820993,0.0
568,17017,0.0010030899314820993,0.0
569,17019,0.15038700319973047,0.0
570,17021,0.0010030899314820993,0.0
571,17023,0.0010030899314820993,0.0
572,17025,0.0010030899314820993,0.0
573,17027,0.0010030899314820993,0.0
574,17029,0.0010030899314820993,0.0
575,17031,28.803502903505404,29.0
576,17033,0.0010030899314820993,0.0
577,17035,0.0010030899314820993,0.0
578,17037,0.0010030899314820993,0.0
579,17039,0.0010030899314820993,0.0
580,17041,0.0010030899314820993,0.0
581,17043,7.423107668328152,0.0
582,17045,0.0010030899314820993,0.0
583,17047,0.0010030899314820993,0.0
584,17049,0.0010030899314820993,0.0
585,17051,0.0010030899314820993,0.0
586,17053,0.0010030899314820993,0.0
587,17055,0.0010030899314820993,0.0
588,17057,0.0010030899314820993,0.0
589,17059,0.0010030899314820993,0.0
590,17061,0.0010030899314820993,0.0
591,17063,0.0010030899314820993,0.0
592,17065,0.0010030899314820993,0.0
593,17067,0.0010030899314820993,0.0
594,17069,0.0010030899314820993,0.0
595,17071,0.0010030899314820993,0.0
596,17073,0.0010030899314820993,0.0
597,17075,0.0010030899314820993,0.0
598,17077,0.0010030899314820993,0.0
599,17079,0.0010030899314820993,0.0
600,17081,0.0010030899314820993,0.0
601,17083,0.0010030899314820993,0.0
602,17085,0.0010030899314820993,0.0
603,17087,0.0010030899314820993,0.0
604,17089,0.48927430535042615,0.0
605,17091,0.0010030899314820993,0.0
606,17093,0.013129414401378643,0.0
607,17095,0.0010030899314820993,0.0
608,17097,5.955962688953814,0.0
609,17099,0.0010030899314820993,0.0
610,17101,0.0010030899314820993,0.0
611,17103,0.0010030899314820993,0.0
612,17105,0.0010030899314820993,0.0
613,17107,0.0010030899314820993,0.0
614,17109,0.0010030899314820993,0.0
615,17111,0.26455279471220183,0.0
616,17113,0.013129414401378643,0.0
617,17115,0.0010030899314820993,0.0
618,17117,0.0010030899314820993,0.0
619,17119,0.06889637487700552,0.0
620,17121,0.0010030899314820993,0.0
621,17123,0.0010030899314820993,0.0
622,17125,0.0010030899314820993,0.0
623,17127,0.0010030899314820993,0.0
624,17129,0.0010030899314820993,0.0
625,17131,0.0010030899314820993,0.0
626,17133,0.0010030899314820993,0.0
627,17135,0.0010030899314820993,0.0
628,17137,0.0010030899314820993,0.0
629,17139,0.0010030899314820993,0.0
630,17141,0.0010030899314820993,0.0
631,17143,0.013129414401378643,0.0
632,17145,0.0010030899314820993,0.0
633,17147,0.0010030899314820993,0.0
634,17149,0.0010030899314820993,0.0
635,17151,0.0010030899314820993,0.0
636,17153,0.0010030899314820993,0.0
637,17155,0.0010030899314820993,0.0
638,17157,0.0010030899314820993,0.0
639,17159,0.0010030899314820993,0.0
640,17161,0.013129414401378643,0.0
641,17163,0.10798199725293578,0.0
642,17165,0.0010030899314820993,0.0
643,17167,0.06889637487700552,0.0
644,17169,0.0010030899314820993,0.0
645,17171,0.0010030899314820993,0.0
646,17173,0.0010030899314820993,0.0
647,17175,0.0010030899314820993,0.0
648,17177,0.0010030899314820993,0.0
649,17179,0.0010030899314820993,0.0
650,17181,0.0010030899314820993,0.0
651,17183,0.0010030899314820993,0.0
652,17185,0.0010030899314820993,0.0
653,17187,0.0010030899314820993,0.0
654,17189,0.0010030899314820993,0.0
655,17191,0.0010030899314820993,0.0
656,17193,0.0010030899314820993,0.0
657,17195,0.0010030899314820993,0.0
658,17197,1.5398745931358442,0.0
659,17199,0.0010030899314820993,0.0
660,17201,0.06959812926297043,0.0
661,17203,0.0010030899314820993,0.0
662,18001,0.0010030899314820993,0.0
663,18003,0.14968876224486302,0.0
664,18005,0.0010030899314820993,0.0
665,18007,0.0010030899314820993,0.0
666,18009,0.0010030899314820993,0.0
667,18011,0.019084056549426343,0.0
668,18013,0.0010030899314820993,0.0
669,18015,0.0010030899314820993,0.0
670,18017,0.0010030899314820993,0.0
671,18019,0.0010030899314820993,0.0
672,18021,0.0010030899314820993,0.0
673,18023,0.0010030899314820993,0.0
674,18025,0.0010030899314820993,0.0
675,18027,0.0010030899314820993,0.0
676,18029,0.0010030899314820993,0.0
677,18031,0.0010030899314820993,0.0
678,18033,0.0010030899314820993,0.0
679,18035,0.0010030899314820993,0.0
680,18037,0.0010030899314820993,0.0
681,18039,0.013129414401378643,0.0
682,18041,0.0010030899314820993,0.0
683,18043,0.0010030899314820993,0.0
684,18045,0.0010030899314820993,0.0
685,18047,0.0010030899314820993,0.0
686,18049,0.0010030899314820993,0.0
687,18051,0.0010030899314820993,0.0
688,18053,0.0010030899314820993,0.0
689,18055,0.0010030899314820993,0.0
690,18057,2.282267891737167,0.0
691,18059,0.0010030899314820993,0.0
692,18061,0.0010030899314820993,0.0
693,18063,0.013129414401378643,0.0
694,18065,0.0010030899314820993,0.0
695,18067,0.0010030899314820993,0.0
696,18069,0.0010030899314820993,0.0
697,18071,0.0010030899314820993,0.0
698,18073,0.0010030899314820993,0.0
699,18075,0.0010030899314820993,0.0
700,18077,0.0010030899314820993,0.0
701,18079,0.0010030899314820993,0.0
702,18081,0.013129414401378643,0.0
703,18083,0.0010030899314820993,0.0
704,18085,0.0010030899314820993,0.0
705,18087,0.0010030899314820993,0.0
706,18089,0.14883425251046975,0.0
707,18091,0.0010030899314820993,0.0
708,18093,0.0010030899314820993,0.0
709,18095,0.0010030899314820993,0.0
710,18097,7.065711049070743,9.0
711,18099,0.0010030899314820993,0.0
712,18101,0.0010030899314820993,0.0
713,18103,0.0010030899314820993,0.0
714,18105,0.06942153648876809,0.0
715,18107,0.0010030899314820993,0.0
716,18109,0.0010030899314820993,0.0
717,18111,0.0010030899314820993,0.0
718,18113,0.0010030899314820993,0.0
719,18115,0.0010030899314820993,0.0
720,18117,0.0010030899314820993,0.0
721,18119,0.0010030899314820993,0.0
722,18121,0.0010030899314820993,0.0
723,18123,0.0010030899314820993,0.0
724,18125,0.0010030899314820993,0.0
725,18127,0.013129414401378643,0.0
726,18129,0.0010030899314820993,0.0
727,18131,0.0010030899314820993,0.0
728,18133,0.0010030899314820993,0.0
729,18135,0.0010030899314820993,0.0
730,18137,0.0010030899314820993,0.0
731,18139,0.0010030899314820993,0.0
732,18141,0.14047303883378445,0.0
733,18143,0.0010030899314820993,0.0
734,18145,0.0010030899314820993,0.0
735,18147,0.0010030899314820993,0.0
736,18149,0.0010030899314820993,0.0
737,18151,0.0010030899314820993,0.0
738,18153,0.0010030899314820993,0.0
739,18155,0.0010030899314820993,0.0
740,18157,0.06959812926297043,0.0
741,18159,0.0010030899314820993,0.0
742,18161,0.0010030899314820993,0.0
743,18163,0.013129414401378643,0.0
744,18165,0.0010030899314820993,0.0
