GEOID,NAME,B01003_001E,C17002_001E,B23025_005E,B15003_016E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B25024_001E,B25033_001E,B25014_001E,B25044_001E,POV,UNEMP,PCI,NOHSDP,SNGPNT,MUNIT,MOBILE,CROWD,NOVEH,GROUPQ,MINORITY,NTVAMRCN,Occurrence
12021,"Collier County, Florida",372797,369517,6956,4740,63928,29667,9524,4870,225093,369028,153711,153711,0.10600865454092775,0.04180991993845118,51296,0.08861456645127797,0.3780630105017503,0.27751196172248804,0.05001517500027098,0.03848130582716917,0.04641827845762502,0.010110059898550686,0.3819451336786508,0.0016979750373527685,0
12023,"Columbia County, Florida",69265,64181,2382,545,5058,1588,342,360,29631,64394,25728,25728,0.14356273663545285,0.0816872427983539,25912,0.12382070527066125,0.43383916135180706,0.03972191286153015,0.36481659781967263,0.030006218905472636,0.047846703980099506,0.07032411751967083,0.2914170215837725,0.0011838590918934527,0
12027,"DeSoto County, Florida",34027,32191,1261,607,2178,734,153,76,15453,30680,12207,12207,0.2531763536392159,0.09443570733168577,19673,0.22749584195367323,0.3630077787381158,0.019090144308548503,0.25717079530638853,0.042844269681330385,0.055705742606701074,0.09836306462515061,0.4600170452875657,0.001822082463925706,0
12029,"Dixie County, Florida",16701,15102,283,264,742,380,161,70,9287,15149,6071,6071,0.15726393855118528,0.049097848716169325,20320,0.16982039769082746,0.3626609442060086,0.00678367610638527,0.548353026602416,0.05139186295503212,0.05073299291714709,0.09292856715166757,0.16633734506915754,0.0013172863900365248,0
12033,"Escambia County, Florida",318828,301308,9302,3502,37553,15443,3291,2778,144698,301779,124494,124494,0.1454292617520942,0.06280976110413375,31085,0.0777673193643964,0.4562851601942526,0.11373343100803052,0.0627180817750738,0.01707712821501438,0.0680996674538532,0.05347397342767887,0.3673861768727966,0.0025374182945036195,0
12035,"Flagler County, Florida",113888,112812,1757,1376,15631,5783,1678,785,54554,113338,45491,45491,0.11058220756657093,0.036518955769870305,35568,0.06110560096674533,0.3610935977531954,0.06611797485060673,0.034189768656584726,0.007891670879954276,0.032292101734409,0.004829305984827199,0.26223131497611685,0.0017736723798819894,0
12037,"Franklin County, Florida",12232,10647,458,112,1174,599,133,120,8375,10640,4559,4559,0.1909458063304217,0.09517871986699916,26933,0.19941654511356532,0.46905537459283386,0.02555223880597015,0.24793233082706767,0.01557359069971485,0.0706295240184251,0.1301504251144539,0.23986265533028128,9.810333551340746e-4,0
12039,"Gadsden County, Florida",44233,40994,698,765,3986,1603,185,332,18709,40574,15769,15769,0.24242572083719569,0.03986748914781814,21651,0.16763506789509164,0.553751143641354,0.010583141803410124,0.30425888500024645,0.018073435221003235,0.09398186314921682,0.08272104537336378,0.6772545384667557,0.009811679063142903,0
12041,"Gilchrist County, Florida",17759,16445,288,191,1164,306,43,35,7479,16515,6659,6659,0.12198236546062632,0.03869407496977025,24959,0.12144995549801763,0.4106451612903226,0.003342692873378794,0.5270360278534666,0.02267607748911248,0.05541372578465235,0.07004898924488992,0.14499690297877132,0.0024776169829382284,0
12043,"Glades County, Florida",12183,10763,330,83,923,313,29,35,6542,10676,4572,4572,0.19873641178110193,0.09063444108761329,21645,0.2972024362547745,0.3137123745819398,0,0.4767703259647808,0.05446194225721785,0.02121609798775153,0.1236969547730444,0.4115570877452187,0.0403020602478864,0
12045,"Gulf County, Florida",15205,12360,228,94,1728,756,142,103,8884,12435,5519,5519,0.09822006472491909,0.04138682156471229,27704,0.12467269195033359,0.36988171064604186,0.01891040072039622,0.19927623642943304,0.020655915926798333,0.02826599021561877,0.1821769154883262,0.21183821111476486,0.0038145346925353503,0
12047,"Hamilton County, Florida",13973,10799,487,224,715,182,32,12,5627,10931,4208,4208,0.2639133253078989,0.11349335819156374,15624,0.2192729371032891,0.5260262378332629,0.009952017060600676,0.40902021772939345,0.028517110266159697,0.052043726235741446,0.21770557503757246,0.45845559292922067,0.007943891791311816,0
12049,"Hardee County, Florida",25632,23725,641,396,1193,428,70,7,9775,23558,8032,8032,0.2622550052687039,0.06615749819382805,22377,0.213712838449014,0.3934688650552265,0.021585677749360613,0.18796162662365226,0.08989043824701196,0.040463147410358564,0.08091448189762797,0.5403401997503121,0.0017946317103620475,0
12051,"Hendry County, Florida",39439,38877,1141,718,1458,495,45,127,14943,37495,12821,12821,0.25886771098593,0.06111736032995876,20473,0.27816999720792945,0.4741301059001513,0.0161279528876397,0.3430324043205761,0.07144528507916699,0.07557912799313626,0.049291310631608305,0.6940338243870281,0.01947311037298106,0
12053,"Hernando County, Florida",192128,189468,5046,3707,18536,6937,1658,763,88431,190112,78041,78041,0.13163172672957968,0.0630190705748648,28400,0.08433332637685997,0.39031166948538293,0.029921633816195677,0.12959729001851542,0.012903473815045937,0.04956369088043464,0.010493004663557627,0.2457736508994004,0.0033675466355762825,0
12055,"Highlands County, Florida",101174,99815,2722,1625,9528,3351,1344,417,57206,99426,43977,43977,0.15890397234884537,0.07351789331532749,28519,0.12007288031205088,0.44454881332581875,0.022672446946124532,0.16035041136121336,0.0279919048593583,0.04920754030515952,0.017277166070334277,0.3487358412240299,0.0051594283116215625,0
12059,"Holmes County, Florida",19622,17852,370,385,945,328,65,26,8639,17890,6995,6995,0.18815818955859287,0.047871652218915775,20993,0.1682177594290113,0.34232666086451985,0.0034726241463132307,0.317551704863052,0.02187276626161544,0.051322373123659754,0.08826827030883702,0.1399449597390684,0.00993782489042911,0
12061,"Indian River County, Florida",158002,156730,3984,2409,23763,10837,3307,1342,82555,156446,63377,63377,0.10671856058189243,0.05981083921333133,40318,0.06904482286161673,0.35258554154875227,0.14194173581248865,0.050758728251281596,0.013632705871215109,0.04490588068226644,0.00984797660789104,0.26073087682434404,0.0021771876305363225,0
12063,"Jackson County, Florida",48067,40437,887,515,2735,1458,218,230,20047,40609,16859,16859,0.18052773450058116,0.05135776735568294,21660,0.15180325069027356,0.4454675914852906,0.00967725844265975,0.29998276244182326,0.022361943175751825,0.057120825671748025,0.15515842469885785,0.35007385524372225,0.0044937275053571054,0
12065,"Jefferson County, Florida",14405,12814,387,214,1561,489,175,95,6685,12882,5394,5394,0.17129701888559387,0.06206896551724138,27995,0.14208816705336424,0.3597589244320816,0.0016454749439042632,0.36267660301195465,0.012791991101223582,0.05802743789395625,0.10572717806317251,0.39916695591808404,0.00215203054494967,0
12067,"Lafayette County, Florida",8343,6967,191,188,345,35,33,24,3406,6963,2486,2486,0.1495622219032582,0.058751153491233464,20437,0.23235195717631318,0.27802128991859737,0.005284791544333529,0.5084015510555795,0.05671761866452132,0.030168946098149636,0.1654081265731751,0.32925806064964636,0.003116384993407647,0
12069,"Lake County, Florida",375059,370352,10333,5310,44593,19554,3478,2581,173636,371334,149455,149455,0.10720071715557092,0.061265630651195606,31968,0.07709573568820705,0.3540232232465865,0.06287290654011841,0.11976818713072328,0.018079020440935397,0.04357833461577063,0.009931770734737735,0.3221173202082872,0.0030635180065003106,0
12071,"Lee County, Florida",752251,743628,15675,11607,100887,42888,13141,7889,410239,742645,298343,298343,0.1204607680184178,0.046281806747252616,37550,0.08189860005702554,0.36932789999290616,0.1658862272967709,0.05895818325040901,0.023442815819375684,0.052087697717057214,0.012769673951912327,0.3479516810213612,0.0011897624596045734,0
12075,"Levy County, Florida",42392,42056,902,475,3262,1150,240,56,20743,42032,17248,17248,0.1804260985352863,0.05162250329079151,24553,0.10916442048517516,0.4320071638736088,0.015089427758761991,0.42829272934906737,0.030960111317254173,0.04290352504638219,0.008492168333647859,0.2149462162672202,0.002453293074164937,0
12077,"Liberty County, Florida",7987,6554,217,172,478,267,19,10,3100,6503,2279,2279,0.20491303021055843,0.07703230386936458,20432,0.2001043115438108,0.5014992503748126,0.001935483870967742,0.43487621097954793,0.003949100482667837,0.05704256252742431,0.18580192813321647,0.26129961186928763,0.01677726305246025,0
12079,"Madison County, Florida",18051,15933,248,440,1189,478,59,36,8345,15992,6441,6441,0.25393836691144167,0.0392156862745098,20455,0.16261793328876017,0.4414531300681155,0.008268424206111444,0.34479739869934967,0.02887750349324639,0.07545412203074056,0.11406570273115063,0.46241205473380975,9.417760788875963e-4,0
12081,"Manatee County, Florida",394824,390383,9788,6829,58131,27296,6199,4107,202950,390734,156254,156254,0.10355471421655144,0.054773363178511475,38008,0.07443465857482157,0.3558758812699268,0.1351120965755112,0.08593570050213188,0.02235462772153033,0.03971738323498918,0.010359046055964176,0.2981834944177659,0.002459323648005187,0
12083,"Marion County, Florida",370372,360734,10092,6477,38029,15519,3921,1705,175486,361528,150880,150880,0.1461575565375041,0.06850905240005702,28969,0.0926955500627007,0.4412746491932991,0.033022577299613644,0.16649332831758537,0.024847560975609757,0.047435047720042416,0.02387869493374229,0.3114112297905889,0.0026000885596103376,0
12085,"Martin County, Florida",158323,155071,3163,2751,26928,10415,3232,1452,81069,154584,66108,66108,0.10472622218209723,0.04565992522339151,46973,0.056551353289119866,0.32433201838220344,0.143877437738223,0.06689566837447601,0.012494705633206269,0.05239910449567375,0.023616278114992766,0.22791382174415598,0.003979207064039969,0
12087,"Monroe County, Florida",82244,81035,1655,952,13970,6366,1694,971,53699,80518,33643,33643,0.10965632134262973,0.03707686448462038,50050,0.06455967231428039,0.38043921952812476,0.12730218439821972,0.09659951812017188,0.04301043307671729,0.0716939630829593,0.020986333349545257,0.35222022275181164,7.781722678858032e-4,0
12089,"Nassau County, Florida",88492,87664,1979,690,13383,5618,1038,757,40787,87696,34691,34691,0.09631091440043804,0.04767870479678127,40201,0.0744890628104985,0.28366204041879717,0.06497168215362738,0.2042966611932129,0.013317575163587097,0.030065434839007234,0.008995163404601545,0.14349319712516384,0.0034805406138407992,0
12091,"Okaloosa County, Florida",209230,202724,3742,1910,29743,14131,2276,1543,100401,203283,81785,81785,0.1097748663207119,0.03855029463880991,36762,0.057888652097001114,0.3108902353234847,0.17589466240376092,0.04932040554301147,0.018695359784801614,0.04294185975423366,0.028423266262008317,0.2798499259188453,0.002155522630597907,0
12093,"Okeechobee County, Florida",39716,36490,790,786,3196,1116,330,42,18465,36587,14794,14794,0.19772540422033433,0.05032808816971396,24617,0.1658676893576222,0.40145788336933047,0.025182778229082048,0.30674829857599695,0.0573205353521698,0.032040016222793025,0.0787843690200423,0.3815842481619498,0.0036509215429549806,0
